dataset,scenario,model_id,outer_fold,trial,state,params,inner_fold_macro_f1,inner_objective,threshold,outer_rows_used_for_selection
student_mat,S0_EARLY_NO_GRADE,logistic_regression,3,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.44765401876784977, 0.4175410842778379, 0.4380341880341881]",0.43440976369329193,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,3,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.4089766317485899, 0.4631060453845264, 0.39113270848745213]",0.4210717952068561,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,3,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.42756670149773596, 0.4341540668520141, 0.4649428449171709]",0.442221204422307,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,3,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.42755233494363926, 0.4545465590241709, 0.39727569514803557]",0.42645819637194854,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.3675585746481269, 0.35307200444815123, 0.4329014871095526]",0.38451068873527694,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.3678829543451436, 0.3479705778092875, 0.42261772339636633]",0.3794904185169325,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.3851197982345524, 0.39595141700404857, 0.3712274538256895]",0.3840995563547635,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.42875376398716214, 0.4404369784804567, 0.42944337661318793]",0.4328780396936023,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.3808670421573648, 0.3937494062885913, 0.41467002942412784]",0.39642882595669465,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.43291766680327065, 0.4050613663516889, 0.42984224200324683]",0.4226070917194021,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.3566468253968254, 0.3942681130306682, 0.39404922562817307]",0.3816547213518889,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,3,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.4060428125308451, 0.4324646788938602, 0.4048458485958486]",0.41445111334018464,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.44794125360608444, 0.40562789086537476, 0.4346644248283593]",0.4294111897666062,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.4227383512544803, 0.4121210300772959, 0.4409556739245553]",0.42527168508544383,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.393603344113949, 0.46635763449922746, 0.4249543475207192]",0.42830510871129857,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.39936826458565594, 0.4289011582049898, 0.4050229741019214]",0.4110974656308557,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.4076303728477642, 0.42331407037289387, 0.47009222661396577]",0.43367888994487463,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.3532695374800638, 0.4547444182043097, 0.4360261005422296]",0.41468001874220106,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.4173454975760584, 0.3918801918801919, 0.4250785559196774]",0.41143474845864253,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,3,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.3771950830140485, 0.37498514557338086, 0.417446531962661]",0.38987558685003015,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.32352066607195956, 0.4052669552669553, 0.38936562420544113]",0.3727177485147853,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.32352066607195956, 0.4052669552669553, 0.38936562420544113]",0.3727177485147853,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.32352066607195956, 0.39912057497433145, 0.38936562420544113]",0.3706689550839107,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.3730542136339237, 0.40476423719958204, 0.46041090146750524]",0.41274311743367037,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.3793493507081127, 0.40476423719958204, 0.44786765922249794]",0.41066041571006423,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.3793493507081127, 0.40476423719958204, 0.44786765922249794]",0.41066041571006423,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.40995689055764145, 0.39987880075710175, 0.4002433090024331]",0.40335966677239216,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.40995689055764145, 0.4052693032015066, 0.4002433090024331]",0.4051565009205271,,False
student_mat,S0_EARLY_NO_GRADE,mlp,3,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.40995689055764145, 0.4052436591621545, 0.4002433090024331]",0.4051479529074096,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,4,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.3465544871794872, 0.3561087570621469, 0.3859554597701149]",0.36287290133724964,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,4,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.3497633325245429, 0.41560682243912056, 0.4488664735843404]",0.40474554284933467,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,4,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.3263785394932936, 0.3548387096774193, 0.45670498084291183]",0.37930741000454155,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,4,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.39312169312169304, 0.42294970161977835, 0.4299568987771809]",0.4153427645062175,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,4,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.35081219720718154, 0.3548387096774193, 0.46627740383315763]",0.3906427702392528,,False
student_mat,S0_EARLY_NO_GRADE,logistic_regression,4,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.38595928022302944, 0.42294970161977835, 0.43086146684592813]",0.41325681622957866,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.38150817064585985, 0.31310978890887564, 0.3774174518901165]",0.35734513714828403,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.40501526860276704, 0.30962962962962964, 0.35954148649751166]",0.3580621282433028,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.34542483660130713, 0.3548387096774193, 0.3426554439315775]",0.34763966340343466,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.40621017053062936, 0.404639632111258, 0.37632631647976916]",0.39572537304055216,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.37318720705817476, 0.3081950729009552, 0.37816091954022985]",0.3531810664997866,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.37956201079942414, 0.3463923829489867, 0.32090455840455845]",0.34895298405098973,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.3419753086419753, 0.3548387096774193, 0.3521728917077754]",0.34966230334239,,False
student_mat,S0_EARLY_NO_GRADE,random_forest,4,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.39011361592006755, 0.41467209784041464, 0.40517741129435286]",0.40332104168494504,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.3960034545400399, 0.35002515395958017, 0.4044989422493275]",0.3835091835829825,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.3895630780876682, 0.3324299909665763, 0.3932712215320911]",0.37175476352877856,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.372960372960373, 0.34790937864401134, 0.40675990675990675]",0.375876552788097,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.36923286923286924, 0.3566078951474489, 0.40301002822876214]",0.3762835975363601,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.37264750116862794, 0.34110217618463495, 0.4062148188574879]",0.3733214987369169,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.3653827275310651, 0.33824606765783233, 0.42583574723261025]",0.3764881808071692,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.44680841236961033, 0.37988679924163793, 0.4122341426689253]",0.4129764514267245,,False
student_mat,S0_EARLY_NO_GRADE,xgboost,4,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.39505239505239503, 0.3594035594035594, 0.3848232848232849]",0.3797597464264131,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.3260019550342131, 0.24256598730370862, 0.21003197442046365]",0.25953330558612847,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.3260019550342131, 0.24256598730370862, 0.21003197442046365]",0.25953330558612847,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.3260019550342131, 0.24256598730370862, 0.21003197442046365]",0.25953330558612847,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.359375, 0.26304945054945056, 0.35833747309157143]",0.326920641213674,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.3525114155251141, 0.26304945054945056, 0.35833747309157143]",0.32463277972204535,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.3525114155251141, 0.26304945054945056, 0.35833747309157143]",0.32463277972204535,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.38725601883496613, 0.3474747474747475, 0.39068250640577684]",0.37513775757183015,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.38725601883496613, 0.36887089518668464, 0.39068250640577684]",0.3822698068091426,,False
student_mat,S0_EARLY_NO_GRADE,mlp,4,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.38725601883496613, 0.3474747474747475, 0.39068250640577684]",0.37513775757183015,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,0,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.7337858220211162, 0.7646721280749258, 0.7682072829131652]",0.7555550776697357,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,0,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.745749744573086, 0.6604761904761905, 0.7163326169174122]",0.7075195173222296,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,0,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.7701487540058354, 0.7278887090004197, 0.7866213151927438]",0.761552926066333,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,0,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.7414499605988967, 0.6707274024374289, 0.7261565594898928]",0.7127779741754061,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,0,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.7409560570227822, 0.7092115181667421, 0.7742223674233256]",0.7414633142042834,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,0,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.7704332582381362, 0.6723544626457248, 0.7261565594898928]",0.7229814267912512,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7338383838383837, 0.7333284474492632, 0.7584265010351966]",0.7418644441076144,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.752588191727447, 0.7319736720126078, 0.7376417233560092]",0.7407345290320214,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7353735869864902, 0.7333284474492632, 0.7565671808629556]",0.7417564050995696,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7282883892578486, 0.6820919820919821, 0.8020400481782595]",0.7374734731760301,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7439015456743096, 0.7405032188313921, 0.7461965377603536]",0.7435337674220185,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7710674823350879, 0.747721022218102, 0.7893957058194889]",0.769394736790893,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7134111028377595, 0.7333284474492632, 0.7479626902307315]",0.731567413505918,,False
student_mat,S1_MID_G1_ONLY,random_forest,0,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7282883892578486, 0.6666666666666666, 0.8020400481782595]",0.7323317013675915,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7273832550428295, 0.7259095378564404, 0.7546296296296297]",0.7359741408429666,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7273832550428295, 0.6958556149732621, 0.779440634272095]",0.7342265014293955,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7414084507042253, 0.7561272909320449, 0.762459061355533]",0.7533316009972677,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7338383838383837, 0.7194632896125434, 0.7770977033649844]",0.7434664589386372,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7554726368159205, 0.7561272909320449, 0.753968253968254]",0.7551893939054065,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.734577876845918, 0.6932006633499171, 0.7713826870348609]",0.733053742410232,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.711760124610592, 0.7039124590930341, 0.7337962962962963]",0.7164896266666408,,False
student_mat,S1_MID_G1_ONLY,xgboost,0,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7018518518518517, 0.7259095378564404, 0.7813283208020051]",0.7363632368367657,,False
student_mat,S1_MID_G1_ONLY,mlp,0,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7125045837917124, 0.7046232481002678, 0.6398024510700567]",0.6856434276540123,,False
student_mat,S1_MID_G1_ONLY,mlp,0,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7125045837917124, 0.7046232481002678, 0.6398024510700567]",0.6856434276540123,,False
student_mat,S1_MID_G1_ONLY,mlp,0,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7125045837917124, 0.7046232481002678, 0.6398024510700567]",0.6856434276540123,,False
student_mat,S1_MID_G1_ONLY,mlp,0,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.775222746331237, 0.5922294843863471, 0.7666257780766589]",0.7113593362647478,,False
student_mat,S1_MID_G1_ONLY,mlp,0,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7919287211740041, 0.5922294843863471, 0.7752305893918553]",0.7197962649840689,,False
student_mat,S1_MID_G1_ONLY,mlp,0,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7842490842490842, 0.5922294843863471, 0.7752305893918553]",0.7172363860090956,,False
student_mat,S1_MID_G1_ONLY,mlp,0,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7712975526408362, 0.7469169658290121, 0.7582423861493629]",0.7588189682064037,,False
student_mat,S1_MID_G1_ONLY,mlp,0,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7712975526408362, 0.7469169658290121, 0.7582423861493629]",0.7588189682064037,,False
student_mat,S1_MID_G1_ONLY,mlp,0,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7712975526408362, 0.7393959435626103, 0.7582423861493629]",0.7563119607842698,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,1,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.7879160136117819, 0.7469166935186352, 0.7002262900553603]",0.7450196657285925,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,1,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.7207729468599032, 0.748701419450815, 0.6901669758812616]",0.7198804473973266,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,1,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.7792207792207791, 0.7484802310458788, 0.692889317889318]",0.740196776051992,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,1,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.701203990368077, 0.7523066305675, 0.6757353967980154]",0.7097486725778642,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,1,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.7685185185185185, 0.7484802310458788, 0.7228282828282828]",0.74660901079756,,False
student_mat,S1_MID_G1_ONLY,logistic_regression,1,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.7093011563599799, 0.7624470077886226, 0.6780291603821015]",0.7165924415102346,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7434868476851683, 0.764542404257781, 0.7188716477418139]",0.7423002998949211,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7381634184332496, 0.753957485300769, 0.6923744292237443]",0.728165110985921,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7192559495882026, 0.7909892286142105, 0.675311848645182]",0.7285190089491983,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7535109770403888, 0.7604860674628116, 0.6749999999999999]",0.7296656815010668,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7337801215849996, 0.7256410256410257, 0.6855855855855856]",0.7150022442705369,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7497473045822103, 0.7319961355202776, 0.6710552444497399]",0.7175995615174093,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7087102463446548, 0.7918962471940159, 0.675311848645182]",0.7253061140612842,,False
student_mat,S1_MID_G1_ONLY,random_forest,1,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.7504351378232452, 0.7604860674628116, 0.6749999999999999]",0.7286404017620188,,False
student_mat,S1_MID_G1_ONLY,xgboost,1,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7739702319141571, 0.74259768009768, 0.6855855855855856]",0.7340511658658077,,False
