balanced_accuracy,brier,config_hash,dataset,macro_f1,macro_pr_auc,model_id,outer_fold,parameters,runtime_seconds,status,trial,pr_auc,risk_precision,risk_recall,threshold
0.8092641390854969,0.1273112965432421,56f576331b93d9e7520202d7b657d7373ef3a0fc34ec089eba5661eab4be239a,oulad,0.8127955393953058,,random_forest_oulad,2,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""min_samples_split"": 30, ""n_estimators"": 400}",4.4842159999971045,COMPLETE,3,0.8731589309120257,0.7964977447598832,0.7425179322285431,0.496152503689904
0.810136910046934,0.1236018759522008,3448e7fdfd20f5a9f2a7d08d1ef121f9c7bccba0a2f165ecea79ae41307ab1a7,oulad,0.815071938564649,,random_forest_oulad,2,"{""bootstrap"": false, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""min_samples_split"": 2, ""n_estimators"": 700}",18.98546250000072,COMPLETE,4,0.8758774647994243,0.8099535138091332,0.7326242888943854,0.5002869519672462
0.8075941469487522,0.1263634907316661,bc39033450341b48151728ba66c1ff2485e274ab52a878efdd60cd969aadf5c2,oulad,0.8115385603246525,,random_forest_oulad,2,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 20, ""min_samples_split"": 2, ""n_estimators"": 200}",14.833571200011647,COMPLETE,5,0.874251878422182,0.7980717728976968,0.7370764283947564,0.5138647983374856
0.817751051576771,0.1173064557322466,f4839e7c3cf3cc33402663b104a1fc1dd37a78fec522aeed4ca89930656b3cc5,oulad,0.822970290075054,,hist_gradient_boosting_oulad,0,"{""class_weight"": null, ""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 6, ""max_iter"": 120, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",3.801905100001022,COMPLETE,0,0.8892036578383374,0.8247282608695652,0.7402439024390244,0.4739709392707343
0.8180363437606445,0.1199546099340224,317a51cde82f0e2fde331a49238fc9258ce90105694739c5b202222cc2d3d45e,oulad,0.8230938168610467,,hist_gradient_boosting_oulad,0,"{""class_weight"": ""balanced"", ""l2_regularization"": 1.0, ""learning_rate"": 0.025, ""max_depth"": 10, ""max_iter"": 350, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",10.327999000001,COMPLETE,1,0.8894700718424418,0.8234975636166757,0.7419512195121951,0.5641558070344392
0.814546534747582,0.1272456143039793,e2a2ce93b4394a1fc94980f419a7ab2085224819ccc8eb287510390a1f940a98,oulad,0.818732186644463,,hist_gradient_boosting_oulad,0,"{""class_weight"": null, ""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 350, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 50}",11.143126800001482,COMPLETE,2,0.8833258456306285,0.8112706007442849,0.744390243902439,0.4447450578392307
0.8178262264434921,0.1166770907773142,585770388dac91541640bccc2767f023aac9ebc43b1bba4e48899b2d97aaf151,oulad,0.8241802362261967,,hist_gradient_boosting_oulad,0,"{""class_weight"": null, ""l2_regularization"": 0.1, ""learning_rate"": 0.025, ""max_depth"": 6, ""max_iter"": 220, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 50}",1.4263057999924058,COMPLETE,3,0.8897629763085552,0.8362165178571429,0.7309756097560975,0.4785519573214978
0.8099455398094091,0.1267340094755221,289fb4d7e383a84075373841f8d127279cb931f8eda2f211fbd66868a7db15c7,oulad,0.8158599410457659,,hist_gradient_boosting_oulad,0,"{""class_weight"": null, ""l2_regularization"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 6, ""max_iter"": 350, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",2.8395793000090634,COMPLETE,4,0.8819195444886416,0.8227953410981698,0.7236585365853658,0.4835394213691187
0.8223176276744905,0.1202376057373224,1723373456cd175fe0ff316e24c3a44468306d8c522c5ecb92cff4d9ecf871c4,oulad,0.8244648993579882,,hist_gradient_boosting_oulad,0,"{""class_weight"": ""balanced"", ""l2_regularization"": 1.0, ""learning_rate"": 0.025, ""max_depth"": 10, ""max_iter"": 220, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 50}",1.5066757000022335,COMPLETE,5,0.8891580370875121,0.8029994916115912,0.7704878048780488,0.512157114933387
0.8192710858549096,0.1221435412368861,b39814c230094bb801244c0636cd7cf7b1e78bfb8bdb6dd62b18007c6f1b60c0,oulad,0.8243627616332525,,hist_gradient_boosting_oulad,1,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.1, ""learning_rate"": 0.1, ""max_depth"": null, ""max_iter"": 120, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 10}",3.0503460000036284,COMPLETE,0,0.8861024746582107,0.8244378217285289,0.7434644515025653,0.5134102281916002
0.8191706838036379,0.1147276461768748,1661811cd3ecc6711d3ee6f725a5eea3dbb0775e500d7716737e195a4801ad73,oulad,0.8267333955857887,,hist_gradient_boosting_oulad,1,"{""class_weight"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 120, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 50}",1.2586425000044985,COMPLETE,1,0.8920427209791344,0.8495981630309989,0.7231859271927681,0.5023762228679827
0.8213224841097337,0.1175085035313651,cb9b6acef99e0289421c9afcef004eb08e6a99eb9446368d2784089146364820,oulad,0.8255859839420416,,hist_gradient_boosting_oulad,1,"{""class_weight"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.025, ""max_depth"": null, ""max_iter"": 120, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 50}",1.1329340000083905,COMPLETE,2,0.8874077496306246,0.8191970220685988,0.7527485951624725,0.4379825890995899
0.8203965145218236,0.1203482835063472,3e5e26b34b948ab677d67a330f36eeae328680b966fda74c835a04bb5d5f182d,oulad,0.8242853390255642,,hist_gradient_boosting_oulad,1,"{""class_weight"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 6, ""max_iter"": 220, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",2.217391999991378,COMPLETE,3,0.886878427493665,0.8147757255936675,0.7544588321524555,0.4399444620395469
0.8213601249890816,0.1180555151548097,d68b8bef4e470a47ba47638b9c4a77a154150adcd4c93ac0b594c310f4b53a0f,oulad,0.8274789806874328,,hist_gradient_boosting_oulad,1,"{""class_weight"": ""balanced"", ""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 220, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",2.181194599994342,COMPLETE,4,0.890817434341833,0.8368421052631579,0.7380894209626191,0.5732082059301455
0.8262210994000878,0.1169734492737312,f5008a3cadf78b7c55b2461adf8e4ef8f411f31486ebed2063e94861d18b0175,oulad,0.8276724060013136,,hist_gradient_boosting_oulad,1,"{""class_weight"": null, ""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 10, ""max_iter"": 120, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 10}",2.525007699994603,COMPLETE,5,0.8892344064058957,0.8017068273092369,0.7803567065721965,0.3975612496769844
0.8166044235589303,0.1193817478486878,9bec359863f2beaf00b475e0c5bfe495087238caebf8cff195993570c4e29f4a,oulad,0.8188745542113415,,hist_gradient_boosting_oulad,2,"{""class_weight"": null, ""l2_regularization"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 6, ""max_iter"": 350, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",3.0493051999947056,COMPLETE,0,0.8811364909337811,0.7949909630777175,0.761563195646797,0.4088940756218885
0.8123722760793504,0.12196142421944,cf209595dded3200a5f857fc9b238d2be14b4413baaf613bb2d01586ac64afbb,oulad,0.8200795843909079,,hist_gradient_boosting_oulad,2,"{""class_weight"": ""balanced"", ""l2_regularization"": 5.0, ""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 220, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",1.9976478000025963,COMPLETE,1,0.88222832934434,0.8403263403263403,0.7133316843927776,0.6090788987312798
0.8163195574825716,0.1220353970408346,b98ff27b434b75c6a1cb4ae33cc2760e43c63d8ac5fc619a9eb56708570838e7,oulad,0.8212797064782174,,hist_gradient_boosting_oulad,2,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 220, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",3.932429799999227,COMPLETE,2,0.8814341572097499,0.8174126637554585,0.7407865446450655,0.5498448068092159
0.8137375100949629,0.1224665265352412,5741e82198b70dd8dec5e897b45852444a1d48a2bc0588ce08e992db7ac255e4,oulad,0.8212954077063886,,hist_gradient_boosting_oulad,2,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 6, ""max_iter"": 120, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",2.599600500005181,COMPLETE,3,0.8810323277817882,0.8401972157772621,0.716547118476379,0.5968728073923194
0.8117137194493178,0.1216245316256102,fc3a6a5a86b893e3018be59bb7b0e339016a95446fc15c891df75057f5afaf35,oulad,0.8179394308892038,,hist_gradient_boosting_oulad,2,"{""class_weight"": null, ""l2_regularization"": 5.0, ""learning_rate"": 0.025, ""max_depth"": 6, ""max_iter"": 120, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 20}",3.6029215000016848,COMPLETE,4,0.877594730921841,0.8241418120427687,0.7244620331437052,0.4589943300802987
0.810129413045135,0.1254085009494654,5c11b7abaede682dd2045c7b3a597e8abe5edf7ce5f98e5fdf3b67805ddb9add,oulad,0.8166892336168576,,hist_gradient_boosting_oulad,2,"{""class_weight"": ""balanced"", ""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 10, ""max_iter"": 350, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 50}",5.65071159999934,COMPLETE,5,0.8765051796890304,0.8257167187056486,0.7195152114766262,0.5723695165823961
0.8103897369275739,0.1219078654488441,4bc789cc813fba01f35f2f5ebe85d94675fb2ce95a43e2de0a84477e03000a17,oulad,0.8168001131537486,,svm_oulad,0,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.001, ""kernel"": ""rbf"", ""probability"": true}",47.21586430000025,COMPLETE,0,0.8786091817120212,0.8285152960987932,0.72,0.4756960084752383
0.8082521645450297,0.130159357447549,b885a9e35bfff0dfe2e0f3fbdc008e1dccd05b5ad4987a104891bc1933569596,oulad,0.8117568804292472,,svm_oulad,0,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1, ""kernel"": ""rbf"", ""probability"": true}",90.45212919999904,COMPLETE,1,0.8522927386932245,0.7977439664218258,0.7417073170731707,0.4054721242006631
0.8149455398094092,0.1222704779844301,749b901bec22e6a70047a70dd71f13956033010616ee240413d7c09d74556617,oulad,0.820497988489715,,svm_oulad,0,"{""C"": 8.0, ""class_weight"": null, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""probability"": true}",33.84764439999708,COMPLETE,2,0.8729281553097316,0.8247874965725254,0.7336585365853658,0.4595711628070874
0.8188495631302529,0.1198521305101466,0bcde8447840c072a80ff6ee79175aeb563fd14b11d6c2511cf21553f62ffed1,oulad,0.8238019327520476,,svm_oulad,0,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale"", ""kernel"": ""rbf"", ""probability"": true}",42.948180699997465,COMPLETE,3,0.8778661189895696,0.8234341252699784,0.7439024390243902,0.4903423758625876
0.8197509485975016,0.1173175831246621,4d187a70e8f0b8aa82c2db1d78af0f9e460fb3bebaf6ccef2afd9ebe52867a3d,oulad,0.8232661606507863,,svm_oulad,0,"{""C"": 8.0, ""class_weight"": null, ""gamma"": 0.001, ""kernel"": ""rbf"", ""probability"": true}",29.512934099999256,COMPLETE,4,0.887286375715189,0.8114046560292963,0.7565853658536585,0.4276921204721244
0.8060794207812165,0.1313670016364772,6a7e95b80179894a6949d7ad82cd4a9338756cd9417f470b0e9ad4b26853f048,oulad,0.8130036358836934,,svm_oulad,0,"{""C"": 2.0, ""class_weight"": null, ""gamma"": 0.1, ""kernel"": ""rbf"", ""probability"": true}",43.71988279999641,COMPLETE,5,0.8493297601556603,0.829435253850542,0.7092682926829268,0.4722558972355593
0.8129916456632011,0.1282351358571048,b885a9e35bfff0dfe2e0f3fbdc008e1dccd05b5ad4987a104891bc1933569596,oulad,0.8137733914196655,,svm_oulad,1,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1, ""kernel"": ""rbf"", ""probability"": true}",37.917436999996426,COMPLETE,0,0.8589286607900725,0.7807539682539683,0.7691180063523089,0.3507640109017937
0.8231563248070446,0.1156036470759626,faf8b3aedf7abbd1196cda526d24b9b977ad85891ff66e69f148f6d797dd987c,oulad,0.8271959972536496,,svm_oulad,1,"{""C"": 8.0, ""class_weight"": ""balanced"", ""gamma"": 0.001, ""kernel"": ""rbf"", ""probability"": true}",33.1695413000125,COMPLETE,1,0.8893275385096657,0.8193599576831526,0.756902027852431,0.4511497066341647
0.8237180303728469,0.1171996230045076,5166b1ddb4243be85f4ac63285d8a0f02805aef81acec3f47801f9376c534aec,oulad,0.8298169680811269,,svm_oulad,1,"{""C"": 4.0, ""class_weight"": ""balanced"", ""gamma"": 0.01, ""kernel"": ""rbf"", ""probability"": true}",28.38926899999205,COMPLETE,2,0.8821046244627702,0.839325221238938,0.7415098949425849,0.5026332308460361
0.822968417106674,0.1161889391088942,48c7d765a1801d93a61a8173c2d9d3fcc00a6dad8e76977cccd5fbd58927f357,oulad,0.8281037233125376,,svm_oulad,1,"{""C"": 2.0, ""class_weight"": null, ""gamma"": 0.01, ""kernel"": ""rbf"", ""probability"": true}",26.91151199999149,COMPLETE,3,0.8870354659369402,0.8291362036284863,0.7481065233325189,0.4430012529921736
0.8233847612314212,0.1183831919059127,15728bab82f0f71f8d8409037faa599c8506951a90e5b3d42ffdc45a26ce7f2c,oulad,0.8280922585526309,,svm_oulad,1,"{""C"": 8.0, ""class_weight"": ""balanced"", ""gamma"": 0.01, ""kernel"": ""rbf"", ""probability"": true}",30.63080629998876,COMPLETE,4,0.879884875009181,0.8256437768240343,0.7520156364524798,0.4772713570676219
0.8191156169575504,0.1195062666634693,eb2b59b2a3706e0df48bcb6629505b20ff581f35059f41d79403d66a03c78108,oulad,0.8221626467906787,,svm_oulad,1,"{""C"": 0.25, ""class_weight"": null, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""probability"": true}",27.44537259999197,COMPLETE,5,0.8829151745629293,0.8060165975103735,0.7593452235524065,0.3909018211361481
0.8058477653616766,0.1262028960313475,28a62c95dd2d8a5a8b4bce1efbe0dae97e5bdf45075f13c4ca9b17492759186e,oulad,0.8131236350475004,,svm_oulad,2,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.001, ""kernel"": ""rbf"", ""probability"": true}",31.980071899990435,COMPLETE,0,0.8661455843222599,0.828505214368482,0.707395498392283,0.4867433331853975
0.8137472262092944,0.1216371664594589,a10941673d7ea44db8f5de67c718956be7ccdb65dcafbe051aa7c25a54ae17c0,oulad,0.8211854174119173,,svm_oulad,2,"{""C"": 2.0, ""class_weight"": null, ""gamma"": ""scale"", ""kernel"": ""rbf"", ""probability"": true}",25.96928589999152,COMPLETE,1,0.8731443475517373,0.8389242336610757,0.7175364828097948,0.476643219234809
0.7994305517337507,0.1348344703024211,06382f8648d1aed75d629af5675e6ba981bd09fd18b4b5ccb9f9c23cb41fc95d,oulad,0.8020364816229697,,svm_oulad,2,"{""C"": 0.25, ""class_weight"": ""balanced"", ""gamma"": 0.1, ""kernel"": ""rbf"", ""probability"": true}",37.987729599990416,COMPLETE,2,0.8434634615092812,0.7770534550195567,0.7370764283947564,0.3725074803690893
0.809221296219216,0.1305234179376999,796556104c3177e617f893ced083a6fd30e85334cfe692bbbd28d015511d89b3,oulad,0.8127772095166594,,svm_oulad,2,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1, ""kernel"": ""rbf"", ""probability"": true}",36.30739719999838,COMPLETE,3,0.8493440093509577,0.7966551632598885,0.7422705911451892,0.3692789260273731
0.8124937275084948,0.1246913373570189,a9a040d61f03e7b31436c556c94490664071972bab2c86457f1aac85dfd056da,oulad,0.8187015660944241,,svm_oulad,2,"{""C"": 8.0, ""class_weight"": ""balanced"", ""gamma"": ""auto"", ""kernel"": ""rbf"", ""probability"": true}",29.24722569998994,COMPLETE,4,0.8616968774031648,0.8248524037109924,0.7256987385604748,0.5190031372604348
0.8003315913899713,0.1301047507734825,068b272bc6aa78b6d5c1996f22f2b15bc4a030b4dee86ad6f75b15c204a669fc,oulad,0.8044584536546593,,svm_oulad,2,"{""C"": 0.25, ""class_weight"": ""balanced"", ""gamma"": 0.001, ""kernel"": ""rbf"", ""probability"": true}",34.1237598000007,COMPLETE,5,0.8587586460915133,0.7911051212938005,0.7259460796438288,0.4459019545871905
0.809462487820721,0.1245211970524811,96028bd7d4b37d0332b8b67370ff7b23c422c2fc082cada9d3ef821a1dc8e7b7,oulad,0.8145568293947132,,xgboost_oulad,0,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_weight"": 3, ""n_estimators"": 300, ""objective"": ""binary:logistic"", ""reg_alpha"": 0.0, ""reg_lambda"": 8.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.7, ""tree_method"": ""hist""}",3.207336599996779,COMPLETE,0,0.8828042891360106,0.8139787870546641,0.73,0.4804258346557617
0.8153664081622953,0.1276557144179215,9d04fdf95824e8a7b56604206848621ad2e857cdd360835552121e7a2fb2bc92,oulad,0.8181685776706124,,xgboost_oulad,0,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 500, ""objective"": ""binary:logistic"", ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""scale_pos_weight"": ""balanced_training_partition"", ""subsample"": 1.0, ""tree_method"": ""hist""}",3.515034399999422,COMPLETE,1,0.8837491388912362,0.8001031725561001,0.7565853658536585,0.4514945447444916
0.818454677239205,0.1222221278401766,6dc918cb7647a99ad3f2be4c6dee3279f0ce62a2eff02e487bc53956124cc14b,oulad,0.8211996927145064,,xgboost_oulad,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 500, ""objective"": ""binary:logistic"", ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""scale_pos_weight"": ""balanced_training_partition"", ""subsample"": 0.7, ""tree_method"": ""hist""}",1.3977846000052525,COMPLETE,2,0.8858797259008189,0.8032955715756952,0.7609756097560976,0.5276279747486115
0.8201910265448871,0.1197118688064898,d948b31495abfbc9900073bc0b9254545d63761c9b50d04d0c6f813d61a6985d,oulad,0.8250343661384942,,xgboost_oulad,0,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 300, ""objective"": ""binary:logistic"", ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""scale_pos_weight"": ""balanced_training_partition"", ""subsample"": 0.85, ""tree_method"": ""hist""}",1.099266500008525,COMPLETE,3,0.8897044597341042,0.823956931359354,0.7465853658536585,0.5528084933757782
0.8089588399781367,0.1262441932801937,9dfceb306871b8b3a11f5395225a1226f7315b82799183c6e0d78b04aa770400,oulad,0.816870788378069,,xgboost_oulad,0,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.025, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 150, ""objective"": ""binary:logistic"", ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""scale_pos_weight"": ""balanced_training_partition"", ""subsample"": 1.0, ""tree_method"": ""hist""}",0.6671905999974115,COMPLETE,4,0.8806114739262461,0.8439964943032428,0.7046341463414634,0.5657972991466522
