student_key,course_key,stage,fold,action_id,utility_status,baseline_risk,counterfactual_risk,risk_reduction,utility_score,evidence_strength,uncertainty_penalty,workload_minutes,selected_in_plan,reason_codes,reference_profile_id
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.3563416600227356,0.14406022429466248,0.21228143572807312,0.008547227371455869,1.0,0.0603954887209589,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_be7bd57498bb2e79e0bbc712
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.3563416600227356,0.14050832390785217,0.21583333611488342,0.005214143926773349,1.0,0.0603954887209589,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_be7bd57498bb2e79e0bbc712
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.3563416600227356,0.3563416600227356,0.0,0.0,1.0,0.0603954887209589,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_be7bd57498bb2e79e0bbc712
00b20917d6ef98231dda3aa9e036bfb99c5f7abe325e878b2d94a0942619ae6c,BBB-2013B,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.1433611810207367,0.1433611810207367,0.0,0.0,1.0,0.4070257906086835,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_c075986f7d6b5fb26deeb590
0064d28063ad79549a6d6bba4c42d7202006b0f70d6f04920e224c509dae764e,BBB-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.11330149322748184,0.08831966668367386,0.024981826543807983,0.004898489796828307,1.0,0.49020532868546907,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_a6d8c797a31a779a049f8842
0064d28063ad79549a6d6bba4c42d7202006b0f70d6f04920e224c509dae764e,BBB-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.11330149322748184,0.11330149322748184,0.0,0.0,1.0,0.49020532868546907,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_a6d8c797a31a779a049f8842
00c3fa0bcece2f2e1a38dbf9bf5630b58f66f8123371aeba9b886c0c50bb0c3e,BBB-2014B,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.20134477317333221,0.14896079897880554,0.05238397419452667,0.005770419215829739,1.0,0.2753904846166034,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_8fb2e725c695d3a054881113
00c3fa0bcece2f2e1a38dbf9bf5630b58f66f8123371aeba9b886c0c50bb0c3e,BBB-2014B,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.20134477317333221,0.20134477317333221,0.0,0.0,1.0,0.2753904846166034,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_8fb2e725c695d3a054881113
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.7176921367645264,0.6941462755203247,0.02354586124420166,0.0017529238525784573,1.0,0.1116708262058238,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_ee6ed3216fb26e37f611a284
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.7176921367645264,0.6886212825775146,0.02907085418701172,0.001223783269011185,1.0,0.1052414267859686,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_ee6ed3216fb26e37f611a284
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_35,1,ASSESSMENT_COMPLETION,RANKED,0.7176921367645264,0.6227205395698547,0.09497159719467163,0.0011912720107523725,1.0,0.04390209452923921,150,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_ee6ed3216fb26e37f611a284
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.7176921367645264,0.7176921367645264,0.0,0.0,1.0,0.14142356683111346,20,False,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_ee6ed3216fb26e37f611a284
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_35,1,RETRIEVAL_PRACTICE,REJECTED,0.7176921367645264,0.709333062171936,0.008359074592590332,0.0,1.0,0.130418740967704,75,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_ee6ed3216fb26e37f611a284
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.2563641667366028,0.2463514804840088,0.010012686252593994,0.0007160668431747621,1.0,0.17878989341877416,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_b1e4138a93a843ab582a67e9
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.2563641667366028,0.2563641667366028,0.0,0.0,1.0,0.17878989341877416,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_b1e4138a93a843ab582a67e9
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,EARLY_35,1,STUDY_SCHEDULE,REJECTED,0.2563641667366028,0.2483915537595749,0.007972612977027893,0.0,1.0,0.17878989341877416,30,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_b1e4138a93a843ab582a67e9
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.18765750527381897,0.0926123857498169,0.09504511952400208,0.019227925460863087,1.0,0.3034546995757219,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_f7e056da5a25138543605f9d
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.18765750527381897,0.08376814424991608,0.1038893610239029,0.012610285935448867,1.0,0.3034546995757219,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_f7e056da5a25138543605f9d
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.18765750527381897,0.18765750527381897,0.0,0.0,1.0,0.3034546995757219,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_f7e056da5a25138543605f9d
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.6265226602554321,0.5655308365821838,0.06099182367324829,0.0005052738210653131,1.0,0.012426431707606045,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_c1c89e1f6b3226440876443c
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.6265226602554321,0.5123434066772461,0.11417925357818604,2.0080518031508187e-05,1.0,0.00043967089909546786,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_c1c89e1f6b3226440876443c
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.6265226602554321,0.6265226602554321,0.0,0.0,1.0,0.04669526476190211,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_c1c89e1f6b3226440876443c
0080d0c7a5169933cda6d1a4bb1467f7594c6c7c66db8e2317f27bb75916c080,FFF-2013B,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.10139630734920502,0.10139630734920502,0.0,0.0,1.0,0.5265937619203238,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_e9fc265d68829f7a38d8a324
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.8494259715080261,0.6431294679641724,0.20629650354385376,0.00824432868839465,1.0,0.05994523814100006,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_404c25a002079a087b07a39a
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.8494259715080261,0.5532839894294739,0.29614198207855225,0.0009722574965499456,1.0,0.008207697281941373,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_404c25a002079a087b07a39a
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.8494259715080261,0.8494259715080261,0.0,0.0,1.0,0.3887250737347093,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_404c25a002079a087b07a39a
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.3636934459209442,0.21727995574474335,0.14641349017620087,0.005299538206909778,1.0,0.05429354426834643,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_17be1f2a4ca5f53b2a07c6d3
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.3636934459209442,0.20261161029338837,0.16108183562755585,0.0034982815093884826,1.0,0.05429354426834643,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_17be1f2a4ca5f53b2a07c6d3
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,EARLY_35,1,ADVISOR_ESCALATION,REJECTED,0.3636934459209442,0.3636934459209442,0.0,0.0,1.0,0.05429354426834643,30,True,HUMAN_SUPPORT_ACTION_REQUIRES_POLICY_FALLBACK,oulad_ref_17be1f2a4ca5f53b2a07c6d3
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.3636934459209442,0.3636934459209442,0.0,0.0,1.0,0.05429354426834643,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_17be1f2a4ca5f53b2a07c6d3
0261da69c18b1dc543aeabb9eb2eb47ebcf23a23c0299045443592fa8a71e282,GGG-2014B,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.4017796516418457,0.25933051109313965,0.14244914054870605,0.00266074699216462,1.0,0.02801786288687569,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_59539f99266f3f54ef7d3a98
0261da69c18b1dc543aeabb9eb2eb47ebcf23a23c0299045443592fa8a71e282,GGG-2014B,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.4017796516418457,0.2380332052707672,0.1637464463710785,0.001835130193055208,1.0,0.02801786288687569,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_59539f99266f3f54ef7d3a98
0261da69c18b1dc543aeabb9eb2eb47ebcf23a23c0299045443592fa8a71e282,GGG-2014B,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.4017796516418457,0.4017796516418457,0.0,0.0,1.0,0.02801786288687569,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_59539f99266f3f54ef7d3a98
01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,AAA-2013J,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.18540164828300476,0.10091813653707504,0.08448351174592972,0.017361226382103644,1.0,0.3082475980812921,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_be7bd57498bb2e79e0bbc712
01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,AAA-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.18540164828300476,0.0967821404337883,0.08861950784921646,0.010926700175066873,1.0,0.3082475980812921,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_be7bd57498bb2e79e0bbc712
01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,AAA-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.18540164828300476,0.18540164828300476,0.0,0.0,1.0,0.3082475980812921,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_be7bd57498bb2e79e0bbc712
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,RETRIEVAL_PRACTICE,RANKED,0.9697080850601196,0.6889910697937012,0.28071701526641846,0.013183129540267883,1.0,0.10566527802901993,75,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_a6d8c797a31a779a049f8842
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.9697080850601196,0.6098793745040894,0.3598287105560303,0.008425422404291245,1.0,0.03512263817666916,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_a6d8c797a31a779a049f8842
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.9697080850601196,0.5998193025588989,0.3698887825012207,0.004282397363315848,1.0,0.028943817479121003,90,False,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_a6d8c797a31a779a049f8842
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,ASSESSMENT_COMPLETION,RANKED,0.9697080850601196,0.5759970545768738,0.39371103048324585,0.0018818851386598469,1.0,0.016729523623518983,150,False,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_a6d8c797a31a779a049f8842
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,ADVISOR_ESCALATION,REJECTED,0.9697080850601196,0.9697080850601196,0.0,0.0,1.0,0.804146307682253,30,True,HUMAN_SUPPORT_ACTION_REQUIRES_POLICY_FALLBACK,oulad_ref_a6d8c797a31a779a049f8842
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,DIAGNOSTIC_CHECK,REJECTED,0.9697080850601196,0.9697080850601196,0.0,0.0,1.0,0.804146307682253,45,False,NO_DIRECT_MODEL_FEATURE_EFFECT,oulad_ref_a6d8c797a31a779a049f8842
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,INSTRUCTOR_CONTACT,REJECTED,0.9697080850601196,0.9697080850601196,0.0,0.0,1.0,0.804146307682253,30,True,HUMAN_SUPPORT_ACTION_REQUIRES_POLICY_FALLBACK,oulad_ref_a6d8c797a31a779a049f8842
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.9697080850601196,0.9697080850601196,0.0,0.0,1.0,0.804146307682253,20,False,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_a6d8c797a31a779a049f8842
008889feeec99ceeefa0df7d777597e3a01d79d64d975e8f21b6de343f01eb77,DDD-2013B,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.6056637167930603,0.5885230898857117,0.017140626907348633,0.00015584669531573566,1.0,0.02273060025140039,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_bfabd5db88e9491c1d3e6a09
008889feeec99ceeefa0df7d777597e3a01d79d64d975e8f21b6de343f01eb77,DDD-2013B,EARLY_35,1,PROGRESS_MONITORING,REJECTED,0.6056637167930603,0.6056637167930603,0.0,0.0,1.0,0.032458970880105964,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_bfabd5db88e9491c1d3e6a09
00d17d8f64d40e4d06aedb93a8002ebe190e82f4c579fd68917e0cc1cb3b95b0,DDD-2014B,EARLY_35,1,STUDY_SCHEDULE,RANKED,0.8278254270553589,0.7751212120056152,0.05270421504974365,0.008117275457710738,1.0,0.2310235182342466,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_b1e4138a93a843ab582a67e9
00d17d8f64d40e4d06aedb93a8002ebe190e82f4c579fd68917e0cc1cb3b95b0,DDD-2014B,EARLY_35,1,VLE_ENGAGEMENT,RANKED,0.8278254270553589,0.7684676647186279,0.05935776233673096,0.005207505498903343,1.0,0.21932706414039238,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_b1e4138a93a843ab582a67e9
00d17d8f64d40e4d06aedb93a8002ebe190e82f4c579fd68917e0cc1cb3b95b0,DDD-2014B,EARLY_35,1,ASSESSMENT_COMPLETION,RANKED,0.8278254270553589,0.7678514719009399,0.059973955154418945,0.003740012642870127,1.0,0.21826214756624995,150,False,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_b1e4138a93a843ab582a67e9
00d17d8f64d40e4d06aedb93a8002ebe190e82f4c579fd68917e0cc1cb3b95b0,DDD-2014B,EARLY_35,1,RETRIEVAL_PRACTICE,RANKED,0.8278254270553589,0.8119748830795288,0.015850543975830078,0.002132272927311606,1.0,0.3026781979070764,75,False,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_b1e4138a93a843ab582a67e9
00d17d8f64d40e4d06aedb93a8002ebe190e82f4c579fd68917e0cc1cb3b95b0,DDD-2014B,EARLY_35,1,ADVISOR_ESCALATION,REJECTED,0.8278254270553589,0.8278254270553589,0.0,0.0,1.0,0.3373448268328181,30,True,HUMAN_SUPPORT_ACTION_REQUIRES_POLICY_FALLBACK,oulad_ref_b1e4138a93a843ab582a67e9
