student_key,course_key,stage,fold,baseline_risk,decision_threshold,status,top_action_id,top_counterfactual_risk,top_risk_reduction,top_utility_score,selected_action_count,selected_workload_minutes,reference_profile_id,fallback_reasons,threshold_crossed
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,EARLY_35,1,0.3563416600227356,0.47704434394836426,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.14406022429466248,0.21228143572807312,0.008547227371455869,3,140,oulad_ref_be7bd57498bb2e79e0bbc712,[],False
00b20917d6ef98231dda3aa9e036bfb99c5f7abe325e878b2d94a0942619ae6c,BBB-2013B,EARLY_35,1,0.1433611810207367,0.47704434394836426,POLICY_FALLBACK,,,,,1,20,oulad_ref_c075986f7d6b5fb26deeb590,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
0064d28063ad79549a6d6bba4c42d7202006b0f70d6f04920e224c509dae764e,BBB-2013J,EARLY_35,1,0.11330149322748184,0.47704434394836426,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.08831966668367386,0.024981826543807983,0.004898489796828307,2,110,oulad_ref_a6d8c797a31a779a049f8842,[],False
00c3fa0bcece2f2e1a38dbf9bf5630b58f66f8123371aeba9b886c0c50bb0c3e,BBB-2014B,EARLY_35,1,0.20134477317333221,0.47704434394836426,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.14896079897880554,0.05238397419452667,0.005770419215829739,2,110,oulad_ref_8fb2e725c695d3a054881113,[],False
00b015dbd91d6efbd3786ea6b3d6f60b1cd25ca78407567eedfb6d0bbbf34609,CCC-2014B,EARLY_35,1,0.489337682723999,0.47704434394836426,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0045f07916f0473b07648de3f053bafa214d41735ebe861e57250797d925d575,DDD-2013B,EARLY_35,1,0.4476417601108551,0.47704434394836426,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_35,1,0.7176921367645264,0.47704434394836426,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.6941462755203247,0.02354586124420166,0.0017529238525784573,4,345,oulad_ref_ee6ed3216fb26e37f611a284,[],False
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,EARLY_35,1,0.2563641667366028,0.47704434394836426,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.2463514804840088,0.010012686252593994,0.0007160668431747621,3,140,oulad_ref_b1e4138a93a843ab582a67e9,[],False
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,EARLY_35,1,0.18765750527381897,0.47704434394836426,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.0926123857498169,0.09504511952400208,0.019227925460863087,3,140,oulad_ref_f7e056da5a25138543605f9d,[],False
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,EARLY_35,1,0.6265226602554321,0.47704434394836426,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.5655308365821838,0.06099182367324829,0.0005052738210653131,3,140,oulad_ref_c1c89e1f6b3226440876443c,[],False
0080d0c7a5169933cda6d1a4bb1467f7594c6c7c66db8e2317f27bb75916c080,FFF-2013B,EARLY_35,1,0.10139630734920502,0.47704434394836426,POLICY_FALLBACK,,,,,1,20,oulad_ref_e9fc265d68829f7a38d8a324,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,EARLY_35,1,0.8494259715080261,0.47704434394836426,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.6431294679641724,0.20629650354385376,0.00824432868839465,3,140,oulad_ref_404c25a002079a087b07a39a,[],False
002a1ff97b560c8466404aeca59ed223e258b2fc650f96b2ad43b7cfe78952a3,FFF-2014B,EARLY_35,1,0.521031379699707,0.47704434394836426,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
