student_key,course_key,stage,fold,baseline_risk,decision_threshold,status,top_action_id,top_counterfactual_risk,top_risk_reduction,top_utility_score,selected_action_count,selected_workload_minutes,reference_profile_id,fallback_reasons,threshold_crossed
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,LATE_75,1,0.03218824416399002,0.3961465060710907,POLICY_FALLBACK,,,,,2,110,oulad_ref_15464ac3fc010f95d7b43072,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
00b20917d6ef98231dda3aa9e036bfb99c5f7abe325e878b2d94a0942619ae6c,BBB-2013B,LATE_75,1,0.09061408042907715,0.3961465060710907,POLICY_FALLBACK,,,,,2,110,oulad_ref_cb9e1ff879571d57c743169f,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
0064d28063ad79549a6d6bba4c42d7202006b0f70d6f04920e224c509dae764e,BBB-2013J,LATE_75,1,0.03262564539909363,0.3961465060710907,POLICY_FALLBACK,,,,,3,140,oulad_ref_3f383b78ea4ff08d4698b8e3,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
00c3fa0bcece2f2e1a38dbf9bf5630b58f66f8123371aeba9b886c0c50bb0c3e,BBB-2014B,LATE_75,1,0.44906195998191833,0.3961465060710907,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
00b015dbd91d6efbd3786ea6b3d6f60b1cd25ca78407567eedfb6d0bbbf34609,CCC-2014B,LATE_75,1,0.30668240785598755,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.21489080786705017,0.09179159998893738,0.004064288352181302,4,335,oulad_ref_7e49a84c87fd002564076ad3,[],False
0045f07916f0473b07648de3f053bafa214d41735ebe861e57250797d925d575,DDD-2013B,LATE_75,1,0.2635107636451721,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.202843576669693,0.060667186975479126,0.004076881986144099,3,140,oulad_ref_41933f7b429d210ae82db11e,[],False
0057ea50422b4930a551554925b22c7d1b0c8e0353bc4ccd8fa59f6a99f4f13d,DDD-2013J,LATE_75,1,0.3562811315059662,0.3961465060710907,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.1836877167224884,0.17259341478347778,0.006955179038510728,3,140,oulad_ref_484c90ebb0c277154ae9335f,[],False
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,LATE_75,1,0.16943331062793732,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.1256416141986847,0.043791696429252625,0.006018611898035447,3,140,oulad_ref_b6e26b5e839c774fa7194224,[],False
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,LATE_75,1,0.04020795226097107,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.024961072951555252,0.015246879309415817,0.0046152616771808225,3,140,oulad_ref_c2ca5d90bcf7c9dce358555f,[],False
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,LATE_75,1,0.675357460975647,0.3961465060710907,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.338792622089386,0.336564838886261,0.01712921530809686,3,140,oulad_ref_9cc8079c7b463f3d3a7aa7d4,[],True
0080d0c7a5169933cda6d1a4bb1467f7594c6c7c66db8e2317f27bb75916c080,FFF-2013B,LATE_75,1,0.018760262057185173,0.3961465060710907,POLICY_FALLBACK,,,,,2,110,oulad_ref_0a8f44b1c6fc634c89bbf2cc,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,LATE_75,1,0.018536049872636795,0.3961465060710907,POLICY_FALLBACK,,,,,2,110,oulad_ref_8528b983bfdd934a0e5f0e24,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
002a1ff97b560c8466404aeca59ed223e258b2fc650f96b2ad43b7cfe78952a3,FFF-2014B,LATE_75,1,0.38599103689193726,0.3961465060710907,COUNTERFACTUAL_SCORED,LEARNING_CONSOLIDATION,0.3484479784965515,0.03754305839538574,0.0005681969554185635,2,110,oulad_ref_0d71291e6797bc4fcb42e179,[],False
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,LATE_75,1,0.21719560027122498,0.3961465060710907,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.11989027261734009,0.09730532765388489,0.015892318667636622,3,140,oulad_ref_71eee815d173b79588483512,[],False
0261da69c18b1dc543aeabb9eb2eb47ebcf23a23c0299045443592fa8a71e282,GGG-2014B,LATE_75,1,0.8414450883865356,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.3291929364204407,0.512252151966095,0.01760105439902371,4,225,oulad_ref_e21c9a9e925b5cd410161fe5,[],True
01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,AAA-2013J,LATE_75,1,0.08825436234474182,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.04146213456988335,0.046792227774858475,0.010657096556531753,2,110,oulad_ref_15464ac3fc010f95d7b43072,[],False
00c1f6262a24e7bf7880a0568f325911c8e5b18cf79625a3d3dc7977a08126f9,BBB-2013B,LATE_75,1,0.10422530025243759,0.3961465060710907,POLICY_FALLBACK,,,,,3,140,oulad_ref_cb9e1ff879571d57c743169f,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,LATE_75,1,0.9966424703598022,0.3961465060710907,COUNTERFACTUAL_SCORED,ASSESSMENT_COMPLETION,0.8297907710075378,0.1668516993522644,0.0162950614000542,4,285,oulad_ref_3f383b78ea4ff08d4698b8e3,[],False
01002a37ba55f91023809ea8fba55b289784e61532dd45b8efd1923fb6b1e1c1,BBB-2014B,LATE_75,1,0.0853494256734848,0.3961465060710907,POLICY_FALLBACK,,,,,3,140,oulad_ref_e77e83690e0792582e0ed160,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
015a1baf36cad5dd7b2fdf9384ee9b183712697dbf4f1fd7da62c439485e87f9,CCC-2014B,LATE_75,1,0.8988998532295227,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.29900965094566345,0.5998902022838593,0.028776249192312198,4,170,oulad_ref_7e49a84c87fd002564076ad3,[],True
008889feeec99ceeefa0df7d777597e3a01d79d64d975e8f21b6de343f01eb77,DDD-2013B,LATE_75,1,0.4498087465763092,0.3961465060710907,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
00caf40dd2f1a9631bf187dee46f4eb05648af946e5625087776f56b5fa21dbc,DDD-2013J,LATE_75,1,0.9987847208976746,0.3961465060710907,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.9221655130386353,0.0766192078590393,0.03092849087172213,4,180,oulad_ref_484c90ebb0c277154ae9335f,[],False
01f1c21851ec5cd2542600ebf88f1615c9b25396a23df1ed2f6f05b397115faf,DDD-2014B,LATE_75,1,0.06982024759054184,0.3961465060710907,POLICY_FALLBACK,,,,,3,140,oulad_ref_b6e26b5e839c774fa7194224,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
007f1fd6495cfb573b401309b53281df32ec592ba401adb8a68fb388b0c5a365,EEE-2013J,LATE_75,1,0.031220972537994385,0.3961465060710907,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.021043231710791588,0.010177740827202797,0.003254929048042042,2,110,oulad_ref_c2ca5d90bcf7c9dce358555f,[],False
03aee4830ec6c37d5c07b73e29ee6a86d121baf299ebe7feab6519cd35543dca,EEE-2014B,LATE_75,1,0.29153695702552795,0.3961465060710907,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.19629302620887756,0.09524393081665039,0.008210130186157622,4,230,oulad_ref_9cc8079c7b463f3d3a7aa7d4,[],False
008ba9a94f27d9444f2d4d199a9801c46448b6aaa27b6624da336e93768cf7f9,FFF-2013B,LATE_75,1,0.4039720892906189,0.3961465060710907,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.29371052980422974,0.11026155948638916,0.0019680383196787705,3,140,oulad_ref_0a8f44b1c6fc634c89bbf2cc,[],True
