student_key,course_key,stage,fold,baseline_risk,decision_threshold,status,top_action_id,top_counterfactual_risk,top_risk_reduction,top_utility_score,selected_action_count,selected_workload_minutes,reference_profile_id,fallback_reasons,threshold_crossed
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,MIDDLE_50,1,0.06849448382854462,0.48205679655075073,POLICY_FALLBACK,,,,,3,140,oulad_ref_3b45ffe78aa3011cd7469a3f,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
00b20917d6ef98231dda3aa9e036bfb99c5f7abe325e878b2d94a0942619ae6c,BBB-2013B,MIDDLE_50,1,0.5207908749580383,0.48205679655075073,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0064d28063ad79549a6d6bba4c42d7202006b0f70d6f04920e224c509dae764e,BBB-2013J,MIDDLE_50,1,0.09773628413677216,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.08159103244543076,0.0161452516913414,0.005793148281192624,3,140,oulad_ref_88c0b690bf13c4abbf4c1200,[],False
00c3fa0bcece2f2e1a38dbf9bf5630b58f66f8123371aeba9b886c0c50bb0c3e,BBB-2014B,MIDDLE_50,1,0.16873234510421753,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.08918163925409317,0.07955070585012436,0.010984465614571679,2,110,oulad_ref_f76c649ab2d09227f6ccfa7c,[],False
00b015dbd91d6efbd3786ea6b3d6f60b1cd25ca78407567eedfb6d0bbbf34609,CCC-2014B,MIDDLE_50,1,0.2934718430042267,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.20702195167541504,0.08644989132881165,0.007309977140599507,4,345,oulad_ref_b0a34bf1fc185365a50c2411,[],False
0045f07916f0473b07648de3f053bafa214d41735ebe861e57250797d925d575,DDD-2013B,MIDDLE_50,1,0.3468560576438904,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.31473979353904724,0.03211626410484314,0.0008834687070976118,2,110,oulad_ref_8cac354f51ed7e44468fb386,[],False
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,MIDDLE_50,1,0.8201714754104614,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.7148877382278442,0.10528373718261719,0.00966340330060912,4,345,oulad_ref_ecf05d659bad16b6a1d85be4,[],False
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,MIDDLE_50,1,0.11875331401824951,0.48205679655075073,POLICY_FALLBACK,,,,,2,110,oulad_ref_35261d1c4b68a5d1d2008c06,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,MIDDLE_50,1,0.1360413134098053,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.06742393970489502,0.06861737370491028,0.019497549475800253,3,140,oulad_ref_bb2a6b4ed2ec1111995e2873,[],False
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,MIDDLE_50,1,0.5757734179496765,0.48205679655075073,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0080d0c7a5169933cda6d1a4bb1467f7594c6c7c66db8e2317f27bb75916c080,FFF-2013B,MIDDLE_50,1,0.03857017308473587,0.48205679655075073,POLICY_FALLBACK,,,,,4,230,oulad_ref_0ec7e326f774453d344c5b0e,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,MIDDLE_50,1,0.2065896987915039,0.48205679655075073,COUNTERFACTUAL_SCORED,LEARNING_CONSOLIDATION,0.17032232880592346,0.036267369985580444,0.003845598391137578,2,110,oulad_ref_c11da8712c133034ff1ff276,[],False
002a1ff97b560c8466404aeca59ed223e258b2fc650f96b2ad43b7cfe78952a3,FFF-2014B,MIDDLE_50,1,0.5215632915496826,0.48205679655075073,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,MIDDLE_50,1,0.3936065137386322,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.22795958817005157,0.16564692556858063,0.0036345589287110538,3,140,oulad_ref_4627be6a571aa468271caca4,[],False
0261da69c18b1dc543aeabb9eb2eb47ebcf23a23c0299045443592fa8a71e282,GGG-2014B,MIDDLE_50,1,0.46679526567459106,0.48205679655075073,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,AAA-2013J,MIDDLE_50,1,0.11665984243154526,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.08520422130823135,0.031455621123313904,0.010072450284872728,3,140,oulad_ref_3b45ffe78aa3011cd7469a3f,[],False
00c1f6262a24e7bf7880a0568f325911c8e5b18cf79625a3d3dc7977a08126f9,BBB-2013B,MIDDLE_50,1,0.5340755581855774,0.48205679655075073,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0302e44c243d2693681f372f4f99f57e8cf5917db40f86134de3688ca918dfe2,BBB-2013J,MIDDLE_50,1,0.9890092015266418,0.48205679655075073,COUNTERFACTUAL_SCORED,RETRIEVAL_PRACTICE,0.6546510457992554,0.3343581557273865,0.010425208871728563,4,285,oulad_ref_88c0b690bf13c4abbf4c1200,[],False
01002a37ba55f91023809ea8fba55b289784e61532dd45b8efd1923fb6b1e1c1,BBB-2014B,MIDDLE_50,1,0.2356327772140503,0.48205679655075073,POLICY_FALLBACK,,,,,2,110,oulad_ref_f76c649ab2d09227f6ccfa7c,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
014044d548b22f926b8ead586ac8abb24b0599a4dfce94209986ffadc29c36bf,CCC-2014B,MIDDLE_50,1,0.4813007414340973,0.48205679655075073,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
008889feeec99ceeefa0df7d777597e3a01d79d64d975e8f21b6de343f01eb77,DDD-2013B,MIDDLE_50,1,0.641690731048584,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.6008892059326172,0.0408015251159668,0.0004826328209800606,2,110,oulad_ref_8cac354f51ed7e44468fb386,[],False
0057ea50422b4930a551554925b22c7d1b0c8e0353bc4ccd8fa59f6a99f4f13d,DDD-2013J,MIDDLE_50,1,0.22555191814899445,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.16990216076374054,0.055649757385253906,0.005115852841635749,2,110,oulad_ref_ecf05d659bad16b6a1d85be4,[],False
01f1c21851ec5cd2542600ebf88f1615c9b25396a23df1ed2f6f05b397115faf,DDD-2014B,MIDDLE_50,1,0.09837547689676285,0.48205679655075073,POLICY_FALLBACK,,,,,2,110,oulad_ref_35261d1c4b68a5d1d2008c06,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
007f1fd6495cfb573b401309b53281df32ec592ba401adb8a68fb388b0c5a365,EEE-2013J,MIDDLE_50,1,0.08048100769519806,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.06694445013999939,0.01353655755519867,0.005379682815939874,3,140,oulad_ref_bb2a6b4ed2ec1111995e2873,[],False
03aee4830ec6c37d5c07b73e29ee6a86d121baf299ebe7feab6519cd35543dca,EEE-2014B,MIDDLE_50,1,0.370670348405838,0.48205679655075073,COUNTERFACTUAL_SCORED,ASSESSMENT_COMPLETION,0.21636442840099335,0.15430592000484467,0.002152113173404994,4,335,oulad_ref_5199a754c2f0a29dd844c7fa,[],False
008ba9a94f27d9444f2d4d199a9801c46448b6aaa27b6624da336e93768cf7f9,FFF-2013B,MIDDLE_50,1,0.6675007939338684,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.5875146985054016,0.0799860954284668,0.0011844838243171589,3,140,oulad_ref_0ec7e326f774453d344c5b0e,[],False
0098e4ad79757aa87293eada0044e30aabd0b72b6e0d6232b69369ecb38e89b5,FFF-2013J,MIDDLE_50,1,0.060385555028915405,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.048264458775520325,0.01212109625339508,0.0032534303590051094,4,230,oulad_ref_c11da8712c133034ff1ff276,[],False
002bda8a55947e10e126caf5a4d34ccfc108845c5f0defbf8652ea0946d5351c,FFF-2014B,MIDDLE_50,1,0.12648539245128632,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.0688750296831131,0.05761036276817322,0.010422406305996775,4,230,oulad_ref_e5bcc9343e1f5359a9af4f27,[],False
023ce3104362f5447588bc113eaa296952749b0ce9f491f8bb18f49abf18479f,GGG-2013J,MIDDLE_50,1,0.04826701804995537,0.48205679655075073,POLICY_FALLBACK,,,,,2,110,oulad_ref_4627be6a571aa468271caca4,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
03485876c32b84fa82c8961ed193b1f7dc07b0f6c504e2a1e54fa29897d5e4f3,GGG-2014B,MIDDLE_50,1,0.5491896271705627,0.48205679655075073,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0551e78df836c0fe74fbd7225aecb61b7715527140f86d90486b917d7b399c0c,AAA-2013J,MIDDLE_50,1,0.06272392719984055,0.48205679655075073,POLICY_FALLBACK,,,,,3,140,oulad_ref_3b45ffe78aa3011cd7469a3f,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
0173c29c01e378c303bf27a6867e65e5d580990cec8228b465e87ea0577c4854,BBB-2013B,MIDDLE_50,1,0.08516369760036469,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.06951569765806198,0.015647999942302704,0.006049334669343146,3,140,oulad_ref_26cf7d8dd25c1b33f204ac7e,[],False
033eec639685b5f3cb56ff3d80c8d196ce70b04bcb5ef8ef0d0e8fb948847448,BBB-2013J,MIDDLE_50,1,0.06627284735441208,0.48205679655075073,POLICY_FALLBACK,,,,,2,110,oulad_ref_88c0b690bf13c4abbf4c1200,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
010a6654ad4d82a50d0d3be7aa397a9c44eea14e85720b7027d9583e01ba281b,BBB-2014B,MIDDLE_50,1,0.9334025382995605,0.48205679655075073,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.5614187121391296,0.3719838261604309,0.0027060465572795772,4,285,oulad_ref_f76c649ab2d09227f6ccfa7c,[],False
015a1baf36cad5dd7b2fdf9384ee9b183712697dbf4f1fd7da62c439485e87f9,CCC-2014B,MIDDLE_50,1,0.7296023368835449,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.32184913754463196,0.40775319933891296,0.015269380538100239,3,140,oulad_ref_b0a34bf1fc185365a50c2411,[],True
015097874fb7face8a6710118db37e3ce0da61f735f82ae21a2d7e593ca3c212,DDD-2013B,MIDDLE_50,1,0.2849601209163666,0.48205679655075073,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.2585615813732147,0.026398539543151855,0.0014559153837689263,2,110,oulad_ref_8cac354f51ed7e44468fb386,[],False
