student_key,course_key,stage,fold,baseline_risk,decision_threshold,status,top_action_id,top_counterfactual_risk,top_risk_reduction,top_utility_score,selected_action_count,selected_workload_minutes,reference_profile_id,fallback_reasons,threshold_crossed
0065b43b2c87b834abf8178a47f233bdc52fa887bcfcf4f67c9fa30df74cc6d8,AAA-2013J,LATE_75,2,0.17882494628429413,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.0957503467798233,0.08307459950447083,0.017861051649007736,3,140,oulad_ref_c16f3375422830933894e58a,[],False
010859fc20d9658fcbb79d346c413076c413b9678c46173c0fd24720e07ff778,BBB-2013B,LATE_75,2,0.028705667704343796,0.5388476848602295,POLICY_FALLBACK,,,,,3,140,oulad_ref_8816cedf6015f36b24d95f08,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
012c48383609a5492f53ba6233dbb0565f71ac1e5d16312422bb9091bcc2ad5d,BBB-2013J,LATE_75,2,0.9938387870788574,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.7447457909584045,0.24909299612045288,0.029974162456225226,4,165,oulad_ref_436bfc629abbead8306cc571,[],False
001dd8cbfb1d5a2fbfd26d8f3a7dca5386338a58649d7a32a9b158e0e3bb1dd2,BBB-2014B,LATE_75,2,0.029763231053948402,0.5388476848602295,POLICY_FALLBACK,,,,,2,110,oulad_ref_1f6aa5008614311a7c3e8839,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
001a7da654e9c56b3f151683d184b2cf365522dbd5ff8f12c084f76e91a7eb84,CCC-2014B,LATE_75,2,0.10706435143947601,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.07589448988437653,0.031169861555099487,0.010577031567307833,3,140,oulad_ref_e101acf616529e0228cea239,[],False
014d3394dd280977e7a6e8a42f02ca9c7f117e50b3bf0f3a00386cc04f29ac3d,DDD-2013B,LATE_75,2,0.997753918170929,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.9466543197631836,0.05109959840774536,0.023831400066195583,4,180,oulad_ref_bc23fbea47fbb846fd5a9ba0,[],False
003c9f727111a0777100153dcbaf69e2b29c1e625f8d53e6ec2a129ca6aef1fa,DDD-2013J,LATE_75,2,0.12712804973125458,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.09128453582525253,0.035843513906002045,0.010764789217537964,3,140,oulad_ref_3176aaffc7880b4a319b4bbb,[],False
00ca1c84119906a6939947a247b28a138283602cd750d7248e938dcfe7faad86,DDD-2014B,LATE_75,2,0.11329619586467743,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.09803946316242218,0.015256732702255249,0.004986114503476938,3,140,oulad_ref_75bb6edcd5aeee6eba4197ea,[],False
03ace9cd669229eb6e7d1804b26efc304e25ee16a77e163a505b6a4e8f4f7bd9,EEE-2013J,LATE_75,2,0.10867506265640259,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.06221029907464981,0.04646476358175278,0.01561505512279669,3,140,oulad_ref_144089a9372610e9f15aae9e,[],False
01f340ac3db6b6fd88af9da196316c840ab9f3ff5578326c95e47a670637d5f0,EEE-2014B,LATE_75,2,0.06720328330993652,0.5388476848602295,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.05200101062655449,0.015202272683382034,0.0065329324833078755,3,140,oulad_ref_5effac891a807598c2c24f80,[],False
