student_key,course_key,stage,fold,action_id,utility_status,baseline_risk,counterfactual_risk,risk_reduction,utility_score,evidence_strength,uncertainty_penalty,workload_minutes,selected_in_plan,reason_codes,reference_profile_id
02a0943dfa576b413abc3dd1ecb733197b9b1a8e7e7539f26a626c8f7205e292,AAA-2013J,LATE_75,0,PROGRESS_MONITORING,REJECTED,0.024013081565499306,0.024013081565499306,0.0,0.0,1.0,0.8365845144051027,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_06cb1e60af6a65f386dc8805
02a0943dfa576b413abc3dd1ecb733197b9b1a8e7e7539f26a626c8f7205e292,AAA-2013J,LATE_75,0,STUDY_SCHEDULE,REJECTED,0.024013081565499306,0.02353692427277565,0.0004761572927236557,0.0,1.0,0.8365845144051027,30,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_06cb1e60af6a65f386dc8805
02a0943dfa576b413abc3dd1ecb733197b9b1a8e7e7539f26a626c8f7205e292,AAA-2013J,LATE_75,0,VLE_ENGAGEMENT,REJECTED,0.024013081565499306,0.022605933248996735,0.001407148316502571,0.0,1.0,0.8365845144051027,90,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_06cb1e60af6a65f386dc8805
0042fd7c5fbd734a77510033a1908b2cb8c3e5c882f7716ee63757005f905957,BBB-2013B,LATE_75,0,PROGRESS_MONITORING,REJECTED,0.03483348712325096,0.03483348712325096,0.0,0.0,1.0,0.7819196353478768,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_ec41094e2aa5e37ba0e0eaf5
0042fd7c5fbd734a77510033a1908b2cb8c3e5c882f7716ee63757005f905957,BBB-2013B,LATE_75,0,VLE_ENGAGEMENT,REJECTED,0.03483348712325096,0.03161001205444336,0.003223475068807602,0.0,1.0,0.7819196353478768,90,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_ec41094e2aa5e37ba0e0eaf5
00ab84aeaea9d9f3c11a6183f10c4246b07b8a5be2142c1ed60f20aa5a92ec4e,BBB-2013J,LATE_75,0,PROGRESS_MONITORING,REJECTED,0.021742962300777435,0.021742962300777435,0.0,0.0,1.0,0.8488820156169753,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_4ff0349ab32bd3cc521966be
00ab84aeaea9d9f3c11a6183f10c4246b07b8a5be2142c1ed60f20aa5a92ec4e,BBB-2013J,LATE_75,0,STUDY_SCHEDULE,REJECTED,0.021742962300777435,0.020961012691259384,0.0007819496095180511,0.0,1.0,0.8488820156169753,30,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_4ff0349ab32bd3cc521966be
00ab84aeaea9d9f3c11a6183f10c4246b07b8a5be2142c1ed60f20aa5a92ec4e,BBB-2013J,LATE_75,0,VLE_ENGAGEMENT,REJECTED,0.021742962300777435,0.02055034413933754,0.0011926181614398956,0.0,1.0,0.8488820156169753,90,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_4ff0349ab32bd3cc521966be
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,LATE_75,0,STUDY_SCHEDULE,RANKED,0.9989973306655884,0.7978942394256592,0.2011030912399292,0.03671878397137683,1.0,0.2738803049593771,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_1738c782a68a6dcacc04e1e9
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,LATE_75,0,RETRIEVAL_PRACTICE,RANKED,0.9989973306655884,0.8338271379470825,0.16517019271850586,0.025775756260496354,1.0,0.35112540968549055,75,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_1738c782a68a6dcacc04e1e9
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,LATE_75,0,VLE_ENGAGEMENT,RANKED,0.9989973306655884,0.7762978076934814,0.22269952297210693,0.02076715718799912,1.0,0.23312978975936338,90,False,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_1738c782a68a6dcacc04e1e9
