student_key,course_key,stage,fold,baseline_risk,decision_threshold,status,top_action_id,top_counterfactual_risk,top_risk_reduction,top_utility_score,selected_action_count,selected_workload_minutes,reference_profile_id,fallback_reasons,threshold_crossed
0065b43b2c87b834abf8178a47f233bdc52fa887bcfcf4f67c9fa30df74cc6d8,AAA-2013J,EARLY_20,2,0.11190817505121231,0.48247113823890686,POLICY_FALLBACK,,,,,3,140,oulad_ref_b03016a0f014f2c8fb70a3f6,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
010859fc20d9658fcbb79d346c413076c413b9678c46173c0fd24720e07ff778,BBB-2013B,EARLY_20,2,0.20978376269340515,0.48247113823890686,POLICY_FALLBACK,,,,,2,110,oulad_ref_03db96f609496bd5eec98971,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
012c48383609a5492f53ba6233dbb0565f71ac1e5d16312422bb9091bcc2ad5d,BBB-2013J,EARLY_20,2,0.8777624368667603,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.7527615427970886,0.12500089406967163,0.016094136697067517,4,300,oulad_ref_121a18aec615c90262a0b9fa,[],False
001dd8cbfb1d5a2fbfd26d8f3a7dca5386338a58649d7a32a9b158e0e3bb1dd2,BBB-2014B,EARLY_20,2,0.2954651117324829,0.48247113823890686,POLICY_FALLBACK,,,,,3,140,oulad_ref_f9d171e67e9f91879d22662e,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
001a7da654e9c56b3f151683d184b2cf365522dbd5ff8f12c084f76e91a7eb84,CCC-2014B,EARLY_20,2,0.3251139223575592,0.48247113823890686,POLICY_FALLBACK,,,,,3,140,oulad_ref_9e4de88edcebd80f2ac8e0ad,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
014d3394dd280977e7a6e8a42f02ca9c7f117e50b3bf0f3a00386cc04f29ac3d,DDD-2013B,EARLY_20,2,0.8467761874198914,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.7468717694282532,0.09990441799163818,0.012241707660817744,3,140,oulad_ref_e9bf595f43f6e46cecbf856d,[],False
001c7e70743b03d8f60eba3582eb7c3d44fc742b4f4839094579d6133f7bc833,DDD-2013J,EARLY_20,2,0.7634894251823425,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.7229706048965454,0.04051882028579712,0.004014834915247216,3,140,oulad_ref_63a769fdfd6da89373ff7083,[],False
00ca1c84119906a6939947a247b28a138283602cd750d7248e938dcfe7faad86,DDD-2014B,EARLY_20,2,0.6244117021560669,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.5688142776489258,0.05559742450714111,0.0005080498035491377,3,140,oulad_ref_5f24162e393e01691e03be1b,[],False
01fd1b49017921f9f8ad3296e81f00c936f98cf3d2a2b45d5750e6d9eba1d4ba,EEE-2013J,EARLY_20,2,0.38150104880332947,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.27623090147972107,0.1052701473236084,0.0028706955054739708,3,140,oulad_ref_f1e26a347feb2348e5757689,[],False
002fdcacdc11057f1d3c9801b4fff6d8b82a290302fa89e57a558b9ce444fe3e,EEE-2014B,EARLY_20,2,0.43350619077682495,0.48247113823890686,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0247e2598f128b791d788428f44e48dec687af70ca492e2612f0a2b9117ae4d8,FFF-2013B,EARLY_20,2,0.11010022461414337,0.48247113823890686,POLICY_FALLBACK,,,,,3,140,oulad_ref_ea5926b80e82d209a0c9dd4e,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
006d549151624792d83c4c2ec8a6a049221dfd432d21c819dc72dcad66fa9ef9,FFF-2013J,EARLY_20,2,0.3520205616950989,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.29893890023231506,0.053081661462783813,0.0022697833434827297,3,140,oulad_ref_8e28919f403b606080214539,[],False
010f744d359f354b31e1697777789aafdc740f3392d074d8b44c107d89dcc556,FFF-2014B,EARLY_20,2,0.6531559824943542,0.48247113823890686,POLICY_FALLBACK,,,,,1,20,oulad_ref_181dea2fc83c5885f4c2ea91,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
008c55c7f897766fefcc635b025e348049ca41a10707f76672043ef3cbb8c97c,GGG-2013J,EARLY_20,2,0.6588519811630249,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.3841899335384369,0.274662047624588,0.007150815743659013,4,170,oulad_ref_3c5b6660f606eefc8e9927bc,[],True
0150684b72c0d94ef62eee6c975aeb4a46532c9ae021a573b7cd8d4a497ae960,GGG-2014B,EARLY_20,2,0.24931804835796356,0.48247113823890686,POLICY_FALLBACK,,,,,2,110,oulad_ref_2b474ea6583775df2cb89385,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
03977f00b4ac36d8ec05c5e4dcfb503c7d318184b77b66466733df30328d75c2,AAA-2013J,EARLY_20,2,0.3748452067375183,0.48247113823890686,COUNTERFACTUAL_SCORED,ASSESSMENT_COMPLETION,0.2849201560020447,0.08992505073547363,0.0011736539006236,4,315,oulad_ref_b03016a0f014f2c8fb70a3f6,[],False
0112309d1eeaff152fef22513a01a188f016dabdd88fe656b6837b158726b137,BBB-2013B,EARLY_20,2,0.6671489477157593,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.5794160962104797,0.08773285150527954,0.0010688913070255423,4,290,oulad_ref_03db96f609496bd5eec98971,[],False
02ba74e3623ecc9891c2388f84edae64ab4425a454e78e3057a9470a04b29a9b,BBB-2013J,EARLY_20,2,0.5005759596824646,0.48247113823890686,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0117eb6efc202cd5c6c29683437fc029faac84e42611d802da0f631c51924857,BBB-2014B,EARLY_20,2,0.8416138887405396,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.810538649559021,0.031075239181518555,0.006207936178846396,3,140,oulad_ref_f9d171e67e9f91879d22662e,[],False
0045d52fea14564ea6bd3956437757fbd34f23222466a78425931c7d5fc1f53b,CCC-2014B,EARLY_20,2,0.6528739929199219,0.48247113823890686,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.3767711818218231,0.27610281109809875,0.004889262747723319,3,140,oulad_ref_9e4de88edcebd80f2ac8e0ad,[],True
019824ee655282b307a255590b51417914a8575d8a752e0f4e6bccacbb57256f,DDD-2013B,EARLY_20,2,0.6364476084709167,0.48247113823890686,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.572102963924408,0.06434464454650879,0.0003874351326596967,3,140,oulad_ref_e9bf595f43f6e46cecbf856d,[],False
003c9f727111a0777100153dcbaf69e2b29c1e625f8d53e6ec2a129ca6aef1fa,DDD-2013J,EARLY_20,2,0.6731327772140503,0.48247113823890686,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.5896254777908325,0.08350729942321777,0.0007783983430579022,2,110,oulad_ref_63a769fdfd6da89373ff7083,[],False
0109183d44448f2ae68cbb94e08488987d7c7bcb9f43c98d2d407ec41397cf33,DDD-2014B,EARLY_20,2,0.3210497498512268,0.48247113823890686,POLICY_FALLBACK,,,,,3,140,oulad_ref_5f24162e393e01691e03be1b,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
03ace9cd669229eb6e7d1804b26efc304e25ee16a77e163a505b6a4e8f4f7bd9,EEE-2013J,EARLY_20,2,0.2686993181705475,0.48247113823890686,POLICY_FALLBACK,,,,,3,140,oulad_ref_f1e26a347feb2348e5757689,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
01f340ac3db6b6fd88af9da196316c840ab9f3ff5578326c95e47a670637d5f0,EEE-2014B,EARLY_20,2,0.41082945466041565,0.48247113823890686,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.29393744468688965,0.116892009973526,0.0017974981868543484,3,140,oulad_ref_286ab657207715db3943d7aa,[],False
028b14ad5d3de9aa4cc3617d4e3ed3671b64e1770c2bbb476f7c6990b29bc13e,FFF-2013B,EARLY_20,2,0.3119639456272125,0.48247113823890686,POLICY_FALLBACK,,,,,1,20,oulad_ref_ea5926b80e82d209a0c9dd4e,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
