student_key,course_key,stage,fold,action_id,utility_status,baseline_risk,counterfactual_risk,risk_reduction,utility_score,evidence_strength,uncertainty_penalty,workload_minutes,selected_in_plan,reason_codes,reference_profile_id
02a0943dfa576b413abc3dd1ecb733197b9b1a8e7e7539f26a626c8f7205e292,AAA-2013J,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.07106129080057144,0.07106129080057144,0.0,0.0,1.0,0.6301282206486517,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_92031830d0ee4eb7b4ba9add
02a0943dfa576b413abc3dd1ecb733197b9b1a8e7e7539f26a626c8f7205e292,AAA-2013J,EARLY_20,0,STUDY_SCHEDULE,REJECTED,0.07106129080057144,0.06578655540943146,0.005274735391139984,0.0,1.0,0.6301282206486517,30,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_92031830d0ee4eb7b4ba9add
02a0943dfa576b413abc3dd1ecb733197b9b1a8e7e7539f26a626c8f7205e292,AAA-2013J,EARLY_20,0,VLE_ENGAGEMENT,REJECTED,0.07106129080057144,0.06263122707605362,0.008430063724517822,0.0,1.0,0.6301282206486517,90,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_92031830d0ee4eb7b4ba9add
0042fd7c5fbd734a77510033a1908b2cb8c3e5c882f7716ee63757005f905957,BBB-2013B,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.19089806079864502,0.19089806079864502,0.0,0.0,1.0,0.2966536886430149,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_d02fdeced6061c7841a60f0b
0042fd7c5fbd734a77510033a1908b2cb8c3e5c882f7716ee63757005f905957,BBB-2013B,EARLY_20,0,VLE_ENGAGEMENT,REJECTED,0.19089806079864502,0.19451656937599182,-0.0036185085773468018,0.0,1.0,0.28917528104422197,90,True,MODEL_ESTIMATED_RISK_INCREASE,oulad_ref_d02fdeced6061c7841a60f0b
00ab84aeaea9d9f3c11a6183f10c4246b07b8a5be2142c1ed60f20aa5a92ec4e,BBB-2013J,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.1886172592639923,0.1886172592639923,0.0,0.0,1.0,0.301430119809765,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_d657d9722c48ea105e744693
00ab84aeaea9d9f3c11a6183f10c4246b07b8a5be2142c1ed60f20aa5a92ec4e,BBB-2013J,EARLY_20,0,VLE_ENGAGEMENT,REJECTED,0.1886172592639923,0.18328699469566345,0.005330264568328857,0.0,1.0,0.301430119809765,90,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_d657d9722c48ea105e744693
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,EARLY_20,0,STUDY_SCHEDULE,RANKED,0.9873374700546265,0.8306753039360046,0.15666216611862183,0.035911398606155616,1.0,0.34384241737374044,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_2c1a54b81a49d31bff14c572
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,EARLY_20,0,VLE_ENGAGEMENT,RANKED,0.9873374700546265,0.8059908151626587,0.18134665489196777,0.021051920214995787,1.0,0.2902165500038708,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_2c1a54b81a49d31bff14c572
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,EARLY_20,0,ASSESSMENT_COMPLETION,RANKED,0.9873374700546265,0.7026211619377136,0.28471630811691284,0.009919257050505495,1.0,0.1219368146011266,150,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_2c1a54b81a49d31bff14c572
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,EARLY_20,0,ADVISOR_ESCALATION,REJECTED,0.9873374700546265,0.9873374700546265,0.0,0.0,1.0,0.9020323832039563,30,True,HUMAN_SUPPORT_ACTION_REQUIRES_POLICY_FALLBACK,oulad_ref_2c1a54b81a49d31bff14c572
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,EARLY_20,0,DIAGNOSTIC_CHECK,REJECTED,0.9873374700546265,0.9873374700546265,0.0,0.0,1.0,0.9020323832039563,45,False,NO_DIRECT_MODEL_FEATURE_EFFECT,oulad_ref_2c1a54b81a49d31bff14c572
000893cbd46c6a972f5c248a0c2d39fe1f4a3ca9a31b88dcc983d60ea7e52de4,BBB-2014B,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.9873374700546265,0.9873374700546265,0.0,0.0,1.0,0.9020323832039563,20,False,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_2c1a54b81a49d31bff14c572
00edcca33817585aa843dc466c67fcc7c261a10405865eaaf898ba855d8976af,CCC-2014B,EARLY_20,0,VLE_ENGAGEMENT,RANKED,0.5919264554977417,0.450114905834198,0.1418115496635437,0.000407981147774096,1.0,0.007192311711247346,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_0db54dd3106cf93c1d61da6c
00edcca33817585aa843dc466c67fcc7c261a10405865eaaf898ba855d8976af,CCC-2014B,EARLY_20,0,ASSESSMENT_COMPLETION,RANKED,0.5919264554977417,0.44626981019973755,0.14565664529800415,0.00034732748175780615,1.0,0.008345971333235003,150,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_0db54dd3106cf93c1d61da6c
00edcca33817585aa843dc466c67fcc7c261a10405865eaaf898ba855d8976af,CCC-2014B,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.5919264554977417,0.5919264554977417,0.0,0.0,1.0,0.024522143525438245,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_0db54dd3106cf93c1d61da6c
000ad766a8822430d4ad67cd5ff961658c3b6eb97ca39234bacb96dd7ef8737c,DDD-2013B,EARLY_20,0,STUDY_SCHEDULE,RANKED,0.953149676322937,0.8795803785324097,0.07356929779052734,0.02302395924241032,1.0,0.4694341240275134,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_5b6d6ee09b30235e467dc99a
000ad766a8822430d4ad67cd5ff961658c3b6eb97ca39234bacb96dd7ef8737c,DDD-2013B,EARLY_20,0,VLE_ENGAGEMENT,RANKED,0.953149676322937,0.8499840497970581,0.1031656265258789,0.016098780074802248,1.0,0.39011976704188134,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_5b6d6ee09b30235e467dc99a
000ad766a8822430d4ad67cd5ff961658c3b6eb97ca39234bacb96dd7ef8737c,DDD-2013B,EARLY_20,0,ASSESSMENT_COMPLETION,RANKED,0.953149676322937,0.804355800151825,0.14879387617111206,0.0121955521979268,1.0,0.286869552639767,150,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_5b6d6ee09b30235e467dc99a
000ad766a8822430d4ad67cd5ff961658c3b6eb97ca39234bacb96dd7ef8737c,DDD-2013B,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.953149676322937,0.953149676322937,0.0,0.0,1.0,0.7271363677333631,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_5b6d6ee09b30235e467dc99a
005c679982adf18290cacbda4f5beb750d95351c6d78ff8b38970c174197b9b6,DDD-2013J,EARLY_20,0,STUDY_SCHEDULE,RANKED,0.7551357746124268,0.6827164888381958,0.07241928577423096,0.004760222732841172,1.0,0.09859713504386025,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_58e58fb7bb52c0e1ee271d2a
005c679982adf18290cacbda4f5beb750d95351c6d78ff8b38970c174197b9b6,DDD-2013J,EARLY_20,0,VLE_ENGAGEMENT,RANKED,0.7551357746124268,0.6882343292236328,0.06690144538879395,0.0028044772656745935,1.0,0.10479882943397312,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_58e58fb7bb52c0e1ee271d2a
005c679982adf18290cacbda4f5beb750d95351c6d78ff8b38970c174197b9b6,DDD-2013J,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.7551357746124268,0.7551357746124268,0.0,0.0,1.0,0.19696381608339975,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_58e58fb7bb52c0e1ee271d2a
0038321eecb17e3b9f59b3158a0af3a1862b289f06e7fd0cddc067d9a19cabff,DDD-2014B,EARLY_20,0,STUDY_SCHEDULE,RANKED,0.9765974283218384,0.8750287294387817,0.10156869888305664,0.03091183805189607,1.0,0.45651620615156885,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_05f1607fb3cc904bf62592ef
0038321eecb17e3b9f59b3158a0af3a1862b289f06e7fd0cddc067d9a19cabff,DDD-2014B,EARLY_20,0,VLE_ENGAGEMENT,RANKED,0.9765974283218384,0.8396148681640625,0.13698256015777588,0.019986844169615978,1.0,0.364769868270005,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_05f1607fb3cc904bf62592ef
0038321eecb17e3b9f59b3158a0af3a1862b289f06e7fd0cddc067d9a19cabff,DDD-2014B,EARLY_20,0,ASSESSMENT_COMPLETION,RANKED,0.9765974283218384,0.8312247395515442,0.1453726887702942,0.014333938092940233,1.0,0.34510459804842264,150,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_05f1607fb3cc904bf62592ef
0038321eecb17e3b9f59b3158a0af3a1862b289f06e7fd0cddc067d9a19cabff,DDD-2014B,EARLY_20,0,ADVISOR_ESCALATION,REJECTED,0.9765974283218384,0.9765974283218384,0.0,0.0,1.0,0.8398592575580128,30,True,HUMAN_SUPPORT_ACTION_REQUIRES_POLICY_FALLBACK,oulad_ref_05f1607fb3cc904bf62592ef
0038321eecb17e3b9f59b3158a0af3a1862b289f06e7fd0cddc067d9a19cabff,DDD-2014B,EARLY_20,0,DIAGNOSTIC_CHECK,REJECTED,0.9765974283218384,0.9765974283218384,0.0,0.0,1.0,0.8398592575580128,45,False,NO_DIRECT_MODEL_FEATURE_EFFECT,oulad_ref_05f1607fb3cc904bf62592ef
0038321eecb17e3b9f59b3158a0af3a1862b289f06e7fd0cddc067d9a19cabff,DDD-2014B,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.9765974283218384,0.9765974283218384,0.0,0.0,1.0,0.8398592575580128,20,False,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_05f1607fb3cc904bf62592ef
0117f0ab12e819e098c4fb48a6d49b11dc968039e9fc4dff590122dc6e1583ea,EEE-2013J,EARLY_20,0,VLE_ENGAGEMENT,RANKED,0.30157890915870667,0.25362271070480347,0.0479561984539032,0.0022402767655337595,1.0,0.11678765403429414,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_ec6a61da959ad69d9cfb3353
0117f0ab12e819e098c4fb48a6d49b11dc968039e9fc4dff590122dc6e1583ea,EEE-2013J,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.30157890915870667,0.30157890915870667,0.0,0.0,1.0,0.11678765403429414,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_ec6a61da959ad69d9cfb3353
00321a5d31b9d7796871e715e80d2631a4001c86ed0041cfb62cf717fb4d4d89,FFF-2013B,EARLY_20,0,PROGRESS_MONITORING,REJECTED,0.23423127830028534,0.23423127830028534,0.0,0.0,1.0,0.21468516640227975,20,True,FOLLOW_UP_ACTION_NOT_PRIMARY_INTERVENTION,oulad_ref_13f37733d02208533ce27347
00321a5d31b9d7796871e715e80d2631a4001c86ed0041cfb62cf717fb4d4d89,FFF-2013B,EARLY_20,0,STUDY_SCHEDULE,REJECTED,0.23423127830028534,0.226369708776474,0.00786156952381134,0.0,1.0,0.21468516640227975,30,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_13f37733d02208533ce27347
00321a5d31b9d7796871e715e80d2631a4001c86ed0041cfb62cf717fb4d4d89,FFF-2013B,EARLY_20,0,VLE_ENGAGEMENT,REJECTED,0.23423127830028534,0.2252533733844757,0.008977904915809631,0.0,1.0,0.21468516640227975,90,True,INSUFFICIENT_MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_13f37733d02208533ce27347
004f3aa59cff1fcb1117bb8a1d6a430e73bbda39c46bc0e5a43708cdd9b02bef,FFF-2013J,EARLY_20,0,STUDY_SCHEDULE,RANKED,0.9823212623596191,0.7303210496902466,0.25200021266937256,0.02671141944444806,1.0,0.15899641013097343,30,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_4cfa50aa1cca560dda1dabc0
004f3aa59cff1fcb1117bb8a1d6a430e73bbda39c46bc0e5a43708cdd9b02bef,FFF-2013J,EARLY_20,0,VLE_ENGAGEMENT,RANKED,0.9823212623596191,0.6670804619789124,0.3152408003807068,0.01035483377763061,1.0,0.08211844536878943,90,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_4cfa50aa1cca560dda1dabc0
004f3aa59cff1fcb1117bb8a1d6a430e73bbda39c46bc0e5a43708cdd9b02bef,FFF-2013J,EARLY_20,0,ASSESSMENT_COMPLETION,RANKED,0.9823212623596191,0.6938867568969727,0.2884345054626465,0.009177506432336228,1.0,0.11136418113933544,150,True,MODEL_ESTIMATED_RISK_REDUCTION,oulad_ref_4cfa50aa1cca560dda1dabc0
