student_key,course_key,stage,fold,baseline_risk,decision_threshold,status,top_action_id,top_counterfactual_risk,top_risk_reduction,top_utility_score,selected_action_count,selected_workload_minutes,reference_profile_id,fallback_reasons,threshold_crossed
00653be3a661a3fef7546d6812517d2ff4ea2c0fa9549f976215facc01a27225,AAA-2013J,EARLY_20,1,0.17471273243427277,0.4852922260761261,POLICY_FALLBACK,,,,,1,20,oulad_ref_059e56823f16b343bb6ea15b,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
00b20917d6ef98231dda3aa9e036bfb99c5f7abe325e878b2d94a0942619ae6c,BBB-2013B,EARLY_20,1,0.3441017270088196,0.4852922260761261,COUNTERFACTUAL_SCORED,ASSESSMENT_COMPLETION,0.21058520674705505,0.13351652026176453,0.0027203111959296406,4,290,oulad_ref_1c15696fbeb74e2b8370f44a,[],False
0064d28063ad79549a6d6bba4c42d7202006b0f70d6f04920e224c509dae764e,BBB-2013J,EARLY_20,1,0.19117163121700287,0.4852922260761261,POLICY_FALLBACK,,,,,3,140,oulad_ref_19fa9130562e5b7a2b250964,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
00c3fa0bcece2f2e1a38dbf9bf5630b58f66f8123371aeba9b886c0c50bb0c3e,BBB-2014B,EARLY_20,1,0.26551157236099243,0.4852922260761261,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.22965586185455322,0.03585571050643921,0.002367193168143474,2,110,oulad_ref_0537307258114fb5b7f58f1a,[],False
00b015dbd91d6efbd3786ea6b3d6f60b1cd25ca78407567eedfb6d0bbbf34609,CCC-2014B,EARLY_20,1,0.8670662641525269,0.4852922260761261,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.640830397605896,0.22623586654663086,0.008749023225500106,4,290,oulad_ref_145bd11077cb5017e1b46f8d,[],False
0045f07916f0473b07648de3f053bafa214d41735ebe861e57250797d925d575,DDD-2013B,EARLY_20,1,0.5016701221466064,0.4852922260761261,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
000aac6888bd94fbed766b9d697afb60bfa0f5fc82e76db5f628a5f87eb83eb9,DDD-2013J,EARLY_20,1,0.8297263979911804,0.4852922260761261,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.7522010207176208,0.07752537727355957,0.009935086297967377,3,140,oulad_ref_270cc32add46a80c6bef9692,[],False
00211541c8a06f678d48338157a3f0123905906a0e34489836f440870ab33506,DDD-2014B,EARLY_20,1,0.4347158968448639,0.4852922260761261,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0056a8099ad8159b86dc3f77feb1f426bcecb29a5ccb7e71f5edd9e375e5246d,EEE-2013J,EARLY_20,1,0.23970071971416473,0.4852922260761261,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.16420504450798035,0.07549567520618439,0.0103407782858455,3,140,oulad_ref_ff0de26328bffab76fc56f1f,[],False
0334265e11790044c248d6231f8452d06347df8207cabd2d31ce3f566a38c84d,EEE-2014B,EARLY_20,1,0.547070324420929,0.4852922260761261,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0080d0c7a5169933cda6d1a4bb1467f7594c6c7c66db8e2317f27bb75916c080,FFF-2013B,EARLY_20,1,0.20331399142742157,0.4852922260761261,POLICY_FALLBACK,,,,,3,140,oulad_ref_397e74c31c6b96423e1adbfa,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
003ee394695a61a73909c919680a4623a943f5b4be4cd7fa6dcf96f8ceda8f2d,FFF-2013J,EARLY_20,1,0.49799346923828125,0.4852922260761261,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
002a1ff97b560c8466404aeca59ed223e258b2fc650f96b2ad43b7cfe78952a3,FFF-2014B,EARLY_20,1,0.6011723279953003,0.4852922260761261,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.5851978063583374,0.01597452163696289,0.00022413992018242246,3,140,oulad_ref_33cd7642e24a10c22647f579,[],False
01ebe743f5353cb9e8149e9c12c3d1670258c4c43f0069654e98007bf03e6457,GGG-2013J,EARLY_20,1,0.5076438188552856,0.4852922260761261,POLICY_FALLBACK,,,,,0,0,,['POLICY_ABSTAINED'],False
0261da69c18b1dc543aeabb9eb2eb47ebcf23a23c0299045443592fa8a71e282,GGG-2014B,EARLY_20,1,0.6111178994178772,0.4852922260761261,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.43190813064575195,0.17920976877212524,0.0016033065880141932,4,170,oulad_ref_34be46e701c2abd4f04a9de3,[],True
01f1cd78a2f1ec6615d6aca6fec43a89fa7c8efc6d8934368e3e1cdd62a101a0,AAA-2013J,EARLY_20,1,0.13177242875099182,0.4852922260761261,POLICY_FALLBACK,,,,,2,110,oulad_ref_059e56823f16b343bb6ea15b,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
00c1f6262a24e7bf7880a0568f325911c8e5b18cf79625a3d3dc7977a08126f9,BBB-2013B,EARLY_20,1,0.40719494223594666,0.4852922260761261,POLICY_FALLBACK,,,,,2,110,oulad_ref_1c15696fbeb74e2b8370f44a,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
