student_key,course_key,stage,fold,baseline_risk,decision_threshold,status,top_action_id,top_counterfactual_risk,top_risk_reduction,top_utility_score,selected_action_count,selected_workload_minutes,reference_profile_id,fallback_reasons,threshold_crossed
0065b43b2c87b834abf8178a47f233bdc52fa887bcfcf4f67c9fa30df74cc6d8,AAA-2013J,MIDDLE_50,2,0.16921588778495789,0.4547904431819916,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.09401542693376541,0.07520046085119247,0.01725058716642002,3,140,oulad_ref_701948b679ecec7275437ca9,[],False
010859fc20d9658fcbb79d346c413076c413b9678c46173c0fd24720e07ff778,BBB-2013B,MIDDLE_50,2,0.039303213357925415,0.4547904431819916,POLICY_FALLBACK,,,,,3,140,oulad_ref_095b5fcea57d1938fa76fbf5,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
012c48383609a5492f53ba6233dbb0565f71ac1e5d16312422bb9091bcc2ad5d,BBB-2013J,MIDDLE_50,2,0.9790512919425964,0.4547904431819916,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.7326536178588867,0.24639767408370972,0.02667156097215187,4,165,oulad_ref_c2cafdf3283a7b50799583ef,[],False
001dd8cbfb1d5a2fbfd26d8f3a7dca5386338a58649d7a32a9b158e0e3bb1dd2,BBB-2014B,MIDDLE_50,2,0.08465801179409027,0.4547904431819916,POLICY_FALLBACK,,,,,2,110,oulad_ref_9e0c48ea7f396c9898ea31e7,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
001a7da654e9c56b3f151683d184b2cf365522dbd5ff8f12c084f76e91a7eb84,CCC-2014B,MIDDLE_50,2,0.1443714201450348,0.4547904431819916,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.12162107229232788,0.02275034785270691,0.00613389356282441,3,140,oulad_ref_5771575a5dc8e0bbd9ac091b,[],False
014d3394dd280977e7a6e8a42f02ca9c7f117e50b3bf0f3a00386cc04f29ac3d,DDD-2013B,MIDDLE_50,2,0.9952491521835327,0.4547904431819916,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.9406861066818237,0.054563045501708984,0.024563727137832222,4,180,oulad_ref_c28b350652b7d28b4d0757df,[],False
003c9f727111a0777100153dcbaf69e2b29c1e625f8d53e6ec2a129ca6aef1fa,DDD-2013J,MIDDLE_50,2,0.23546786606311798,0.4547904431819916,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.20454558730125427,0.03092227876186371,0.002629359965940372,2,110,oulad_ref_83a8df90b5b4a810d0dd12d7,[],False
00ca1c84119906a6939947a247b28a138283602cd750d7248e938dcfe7faad86,DDD-2014B,MIDDLE_50,2,0.25667235255241394,0.4547904431819916,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.23110954463481903,0.02556280791759491,0.0018233100479967928,2,110,oulad_ref_aaa498ef39fbc3eea53e15fc,[],False
01fd1b49017921f9f8ad3296e81f00c936f98cf3d2a2b45d5750e6d9eba1d4ba,EEE-2013J,MIDDLE_50,2,0.07657167315483093,0.4547904431819916,COUNTERFACTUAL_SCORED,STUDY_SCHEDULE,0.046543847769498825,0.030027825385332108,0.012211664567421197,3,140,oulad_ref_1cff5c2831529b494ce186bb,[],False
002fdcacdc11057f1d3c9801b4fff6d8b82a290302fa89e57a558b9ce444fe3e,EEE-2014B,MIDDLE_50,2,0.12933067977428436,0.4547904431819916,COUNTERFACTUAL_SCORED,VLE_ENGAGEMENT,0.10459353029727936,0.024737149477005005,0.0043972780992097196,4,335,oulad_ref_701167d036994381c20a17dd,[],False
0247e2598f128b791d788428f44e48dec687af70ca492e2612f0a2b9117ae4d8,FFF-2013B,MIDDLE_50,2,0.042240209877491,0.4547904431819916,POLICY_FALLBACK,,,,,4,230,oulad_ref_f868c2381c06e05428bc1eb4,['NO_ACTION_MET_MINIMUM_RISK_REDUCTION'],False
006d549151624792d83c4c2ec8a6a049221dfd432d21c819dc72dcad66fa9ef9,FFF-2013J,MIDDLE_50,2,0.06327185779809952,0.4547904431819916,COUNTERFACTUAL_SCORED,LEARNING_CONSOLIDATION,0.052968867123126984,0.010302990674972534,0.002718759970476893,2,110,oulad_ref_3fd660160447473c8b4f301b,[],False
